Produced Date,Product ID,Employee ID,Produced Quantity,Total Quantity,Work Hours
2013-03-23,b1002,1002,62,95,5
2013-03-23,c1003,1003,78,91,8
2013-03-23,d1004,1004,71,99,7
2013-03-23,e1005,1005,88,92,4
2013-03-23,f1006,1006,84,90,6
2013-03-23,g1007,1007,89,93,4
2013-03-23,h1008,1008,61,96,4
2013-03-23,i1009,1009,74,93,7
2013-03-23,j1010,1010,75,100,8
2013-03-24,a1001,1001,63,97,5
2013-03-24,b1002,1002,73,99,6
2013-03-24,c1003,1003,86,92,5
2013-03-24,d1004,1004,85,98,4
2013-03-24,e1005,1005,67,91,6
2013-03-24,f1006,1006,79,90,7
2013-03-24,g1007,1007,68,99,7
2013-03-24,h1008,1008,74,100,6
2013-03-24,i1009,1009,75,90,5
2013-03-24,j1010,1010,87,93,8
2013-03-25,a1001,1001,71,97,6
2013-03-25,b1002,1002,66,97,8
2013-03-25,c1003,1003,85,92,5
2013-03-25,d1004,1004,61,97,6
2013-03-25,e1005,1005,75,100,7
2013-03-25,f1006,1006,80,95,4
2013-03-25,g1007,1007,77,94,8
2013-03-25,h1008,1008,85,90,8
2013-03-25,i1009,1009,74,90,7
2013-03-25,j1010,1010,89,96,7
2013-03-26,a1001,1001,85,92,6
2013-03-26,b1002,1002,71,98,4
2013-03-26,c1003,1003,77,96,7
2013-03-26,d1004,1004,63,92,7
2013-03-26,e1005,1005,78,98,7
2013-03-26,f1006,1006,82,100,5
2013-03-26,g1007,1007,70,96,7
2013-03-26,h1008,1008,61,90,7
2013-03-26,i1009,1009,76,91,6
2013-03-26,j1010,1010,85,93,7
2013-03-27,a1001,1001,65,94,7
2013-03-27,b1002,1002,86,90,7
2013-03-27,c1003,1003,63,95,8
2013-03-27,d1004,1004,68,93,6
2013-03-27,e1005,1005,88,97,8
2013-03-27,f1006,1006,65,91,6
2013-03-27,g1007,1007,69,93,7
2013-03-27,h1008,1008,69,99,5
2013-03-27,i1009,1009,89,92,8
2013-03-27,j1010,1010,60,93,5
2013-03-28,a1001,1001,75,100,7
2013-03-28,b1002,1002,73,95,5
2013-03-28,c1003,1003,73,92,4
2013-03-28,d1004,1004,72,90,4
2013-03-28,e1005,1005,74,95,6
2013-03-28,f1006,1006,73,97,4
2013-03-28,g1007,1007,67,93,6
2013-03-28,h1008,1008,77,92,7
2013-03-28,i1009,1009,76,90,4
2013-03-28,j1010,1010,62,91,6
2013-03-29,a1001,1001,88,92,5
2013-03-29,b1002,1002,70,93,7
2013-03-29,c1003,1003,63,93,6
2013-03-29,d1004,1004,85,95,7
2013-03-29,e1005,1005,66,96,5
2013-03-29,f1006,1006,60,100,5
2013-03-29,g1007,1007,65,93,7
2013-03-29,h1008,1008,75,93,5
2013-03-29,i1009,1009,86,93,5
2013-03-29,j1010,1010,79,94,4
2013-03-30,a1001,1001,76,91,8
2013-03-30,b1002,1002,84,90,6
2013-03-30,c1003,1003,63,91,4
2013-03-30,d1004,1004,82,98,8
2013-03-30,e1005,1005,77,96,4
2013-03-30,f1006,1006,83,100,6
2013-03-30,g1007,1007,75,91,6
2013-03-30,h1008,1008,66,96,8
2013-03-30,i1009,1009,71,94,5
2013-03-30,j1010,1010,61,100,5
2013-03-31,a1001,1001,89,100,7
2013-03-31,b1002,1002,73,91,6
2013-03-31,c1003,1003,77,93,5
2013-03-31,d1004,1004,65,93,6
2013-03-31,e1005,1005,60,96,7
2013-03-31,f1006,1006,71,95,6
2013-03-31,g1007,1007,88,98,6
2013-03-31,h1008,1008,70,99,8
2013-03-31,i1009,1009,73,92,6
2013-03-31,j1010,1010,65,91,8
2013-04-01,a1001,1001,61,95,4
2013-04-01,b1002,1002,86,96,8
2013-04-01,c1003,1003,78,99,4
2013-04-01,d1004,1004,71,93,7
2013-04-01,e1005,1005,79,92,7
2013-04-01,f1006,1006,69,91,6
2013-04-01,g1007,1007,67,98,6
2013-04-01,h1008,1008,86,99,6
2013-04-01,i1009,1009,67,90,8
2013-04-01,j1010,1010,62,100,8
2013-04-02,a1001,1001,61,93,6
2013-04-02,b1002,1002,74,98,6
2013-04-02,c1003,1003,64,97,8
2013-04-02,d1004,1004,71,90,6
2013-04-02,e1005,1005,74,90,5
2013-04-02,f1006,1006,60,95,8
2013-04-02,g1007,1007,61,96,5
2013-04-02,h1008,1008,81,92,5
2013-04-02,i1009,1009,86,92,8
2013-04-02,j1010,1010,82,93,8
2013-04-03,a1001,1001,78,100,8
2013-04-03,b1002,1002,69,92,8
2013-04-03,c1003,1003,68,93,7
2013-04-03,d1004,1004,61,95,7
2013-04-03,e1005,1005,86,99,4
2013-04-03,f1006,1006,81,99,6
2013-04-03,g1007,1007,65,96,4
2013-04-03,h1008,1008,74,98,7
2013-04-03,i1009,1009,85,99,8
2013-04-03,j1010,1010,86,94,6
2013-04-04,a1001,1001,66,90,5
2013-04-04,b1002,1002,60,94,7
2013-04-04,c1003,1003,82,99,7
2013-04-04,d1004,1004,77,90,8
2013-04-04,e1005,1005,85,97,8
2013-04-04,f1006,1006,67,97,4
2013-04-04,g1007,1007,78,90,6
2013-04-04,h1008,1008,88,98,8
2013-04-04,i1009,1009,84,93,6
2013-04-04,j1010,1010,64,96,8
2013-04-05,a1001,1001,88,97,4
2013-04-05,b1002,1002,70,99,8
2013-04-05,c1003,1003,75,90,4
2013-04-05,d1004,1004,81,100,7
2013-04-05,e1005,1005,89,92,6
2013-04-05,f1006,1006,89,90,6
2013-04-05,g1007,1007,77,99,7
2013-04-05,h1008,1008,73,96,5
2013-04-05,i1009,1009,74,98,8
2013-04-05,j1010,1010,83,93,8
2013-04-06,a1001,1001,83,91,5
2013-04-06,b1002,1002,88,96,4
2013-04-06,c1003,1003,85,98,7
2013-04-06,d1004,1004,72,100,4
2013-04-06,e1005,1005,65,97,8
2013-04-06,f1006,1006,70,96,4
2013-04-06,g1007,1007,67,97,6
2013-04-06,h1008,1008,86,95,8
2013-04-06,i1009,1009,86,96,6
2013-04-06,j1010,1010,73,97,4
2013-04-07,a1001,1001,66,95,7
2013-04-07,b1002,1002,89,99,7
2013-04-07,c1003,1003,68,96,8
2013-04-07,d1004,1004,60,99,5
2013-04-07,e1005,1005,79,99,6
2013-04-07,f1006,1006,77,93,7
2013-04-07,g1007,1007,79,92,8
2013-04-07,h1008,1008,69,94,4
2013-04-07,i1009,1009,60,100,5
2013-04-07,j1010,1010,60,98,6
2013-04-08,a1001,1001,65,96,5
2013-04-08,b1002,1002,64,90,6
2013-04-08,c1003,1003,86,99,4
2013-04-08,d1004,1004,82,95,6
2013-04-08,e1005,1005,61,96,8
2013-04-08,f1006,1006,72,96,7
2013-04-08,g1007,1007,68,100,4
2013-04-08,h1008,1008,89,100,8
2013-04-08,i1009,1009,85,92,5
2013-04-08,j1010,1010,81,99,8
2013-04-09,a1001,1001,89,91,6
2013-04-09,b1002,1002,68,90,4
2013-04-09,c1003,1003,71,90,8
2013-04-09,d1004,1004,68,97,7
2013-04-09,e1005,1005,80,95,5
2013-04-09,f1006,1006,62,90,8
2013-04-09,g1007,1007,84,93,7
2013-04-09,h1008,1008,82,91,8
2013-04-09,i1009,1009,78,94,6
2013-04-09,j1010,1010,75,95,8
2013-04-10,a1001,1001,88,98,8
2013-04-10,b1002,1002,73,96,5
2013-04-10,c1003,1003,68,92,6
2013-04-10,d1004,1004,79,96,8
2013-04-10,e1005,1005,77,100,8
2013-04-10,f1006,1006,66,99,8
2013-04-10,g1007,1007,63,99,6
2013-04-10,h1008,1008,81,91,4
2013-04-10,i1009,1009,77,93,7
2013-04-10,j1010,1010,83,98,7
2013-04-11,a1001,1001,80,98,7
2013-04-11,b1002,1002,63,92,4
2013-04-11,c1003,1003,76,92,5
2013-04-11,d1004,1004,66,92,6
2013-04-11,e1005,1005,89,99,7
2013-04-11,f1006,1006,74,92,5
2013-04-11,g1007,1007,78,95,6
2013-04-11,h1008,1008,63,93,6
2013-04-11,i1009,1009,82,96,6
2013-04-11,j1010,1010,87,97,6
2013-04-12,a1001,1001,77,98,8
2013-04-12,b1002,1002,79,98,7
2013-04-12,c1003,1003,78,95,6
2013-04-12,d1004,1004,83,95,8
2013-04-12,e1005,1005,69,98,7
2013-04-12,f1006,1006,82,94,5
2013-04-12,g1007,1007,62,96,8
2013-04-12,h1008,1008,69,90,7
2013-04-12,i1009,1009,61,97,7
2013-04-12,j1010,1010,66,95,7
2013-04-13,a1001,1001,87,94,5
2013-04-13,b1002,1002,71,93,4
2013-04-13,c1003,1003,80,93,5
2013-04-13,d1004,1004,89,99,5
2013-04-13,e1005,1005,79,100,5
2013-04-13,f1006,1006,84,95,6
2013-04-13,g1007,1007,74,91,4
2013-04-13,h1008,1008,76,95,5
2013-04-13,i1009,1009,73,99,7
2013-04-13,j1010,1010,85,97,7
2013-04-14,a1001,1001,84,99,8
2013-04-14,b1002,1002,80,98,7
2013-04-14,c1003,1003,84,93,4
2013-04-14,d1004,1004,82,95,5
2013-04-14,e1005,1005,88,99,8
2013-04-14,f1006,1006,66,99,6
2013-04-14,g1007,1007,73,93,6
2013-04-14,h1008,1008,66,94,4
2013-04-14,i1009,1009,67,95,5
2013-04-14,j1010,1010,78,90,4
2013-04-15,a1001,1001,85,91,5
2013-04-15,b1002,1002,84,91,5
2013-04-15,c1003,1003,89,93,8
2013-04-15,d1004,1004,89,100,5
2013-04-15,e1005,1005,84,95,8
2013-04-15,f1006,1006,70,100,8
2013-04-15,g1007,1007,79,90,6
2013-04-15,h1008,1008,80,94,8
2013-04-15,i1009,1009,74,95,7
2013-04-15,j1010,1010,69,90,5
2013-04-16,a1001,1001,70,98,4
2013-04-16,b1002,1002,72,99,8
2013-04-16,c1003,1003,61,93,6
2013-04-16,d1004,1004,68,93,6
2013-04-16,e1005,1005,84,91,7
2013-04-16,f1006,1006,81,100,6
2013-04-16,g1007,1007,72,98,4
2013-04-16,h1008,1008,60,99,4
2013-04-16,i1009,1009,85,95,6
2013-04-16,j1010,1010,79,94,4
2013-04-17,a1001,1001,81,91,6
2013-04-17,b1002,1002,87,92,5
2013-04-17,c1003,1003,74,91,6
2013-04-17,d1004,1004,68,94,8
2013-04-17,e1005,1005,88,96,4
2013-04-17,f1006,1006,86,91,7
2013-04-17,g1007,1007,88,97,7
2013-04-17,h1008,1008,71,92,8
2013-04-17,i1009,1009,73,97,8
2013-04-17,j1010,1010,70,91,8
2013-04-18,a1001,1001,72,92,6
2013-04-18,b1002,1002,71,95,7
2013-04-18,c1003,1003,65,92,6
2013-04-18,d1004,1004,75,94,5
2013-04-18,e1005,1005,67,90,5
2013-04-18,f1006,1006,63,95,8
2013-04-18,g1007,1007,80,93,5
2013-04-18,h1008,1008,63,98,8
2013-04-18,i1009,1009,82,100,5
2013-04-18,j1010,1010,76,97,7
2013-04-19,a1001,1001,88,97,4
2013-04-19,b1002,1002,73,95,4
2013-04-19,c1003,1003,73,94,6
2013-04-19,d1004,1004,85,96,8
2013-04-19,e1005,1005,76,91,5
2013-04-19,f1006,1006,89,96,6
2013-04-19,g1007,1007,83,95,4
2013-04-19,h1008,1008,89,96,6
2013-04-19,i1009,1009,74,96,5
2013-04-19,j1010,1010,81,97,6
2013-04-20,a1001,1001,81,90,4
2013-04-20,b1002,1002,65,100,5
2013-04-20,c1003,1003,84,91,6
2013-04-20,d1004,1004,64,95,7
2013-04-20,e1005,1005,62,99,6
2013-04-20,f1006,1006,87,94,7
2013-04-20,g1007,1007,67,97,4
2013-04-20,h1008,1008,81,98,5
2013-04-20,i1009,1009,85,100,4
2013-04-20,j1010,1010,74,90,7
2013-04-21,a1001,1001,80,98,5
2013-04-21,b1002,1002,73,97,8
2013-04-21,c1003,1003,72,98,8
2013-04-21,d1004,1004,81,95,7
2013-04-21,e1005,1005,88,94,7
2013-04-21,f1006,1006,74,92,8
2013-04-21,g1007,1007,75,90,6
2013-04-21,h1008,1008,74,100,7
2013-04-21,i1009,1009,87,99,5
2013-04-21,j1010,1010,60,91,7
2013-04-22,a1001,1001,74,91,4
2013-04-22,b1002,1002,70,92,5
2013-04-22,c1003,1003,77,92,6
2013-04-22,d1004,1004,62,98,4
2013-04-22,e1005,1005,83,100,5
2013-04-22,f1006,1006,82,97,8
2013-04-22,g1007,1007,77,98,4
2013-04-22,h1008,1008,70,90,6
2013-04-22,i1009,1009,69,95,8
2013-04-22,j1010,1010,82,98,7
2013-04-23,a1001,1001,88,94,7
2013-04-23,b1002,1002,86,90,4
2013-04-23,c1003,1003,64,93,5
2013-04-23,d1004,1004,83,96,6
2013-04-23,e1005,1005,75,100,8
2013-04-23,f1006,1006,63,91,7
2013-04-23,g1007,1007,69,96,5
2013-04-23,h1008,1008,78,92,7
2013-04-23,i1009,1009,77,98,5
2013-04-23,j1010,1010,78,100,7
2013-04-24,a1001,1001,70,99,5
2013-04-24,b1002,1002,63,100,4
2013-04-24,c1003,1003,67,94,4
2013-04-24,d1004,1004,72,90,8
2013-04-24,e1005,1005,60,95,5
2013-04-24,f1006,1006,81,93,6
2013-04-24,g1007,1007,75,98,8
2013-04-24,h1008,1008,66,94,6
2013-04-24,i1009,1009,85,98,6
2013-04-24,j1010,1010,86,95,5
2013-04-25,a1001,1001,88,96,4
2013-04-25,b1002,1002,78,95,4
2013-04-25,c1003,1003,75,94,8
2013-04-25,d1004,1004,89,99,5
2013-04-25,e1005,1005,62,92,6
2013-04-25,f1006,1006,68,97,8
2013-04-25,g1007,1007,87,99,7
2013-04-25,h1008,1008,88,97,8
2013-04-25,i1009,1009,65,96,8
2013-04-25,j1010,1010,89,99,5
2013-04-26,a1001,1001,87,90,4
2013-04-26,b1002,1002,83,96,5
2013-04-26,c1003,1003,69,91,8
2013-04-26,d1004,1004,65,96,8
2013-04-26,e1005,1005,76,96,6
2013-04-26,f1006,1006,84,91,4
2013-04-26,g1007,1007,64,96,7
2013-04-26,h1008,1008,87,90,7
2013-04-26,i1009,1009,69,93,7
2013-04-26,j1010,1010,83,93,5
2013-04-27,a1001,1001,70,98,5
2013-04-27,b1002,1002,73,97,7
2013-04-27,c1003,1003,74,97,7
2013-04-27,d1004,1004,87,93,4
2013-04-27,e1005,1005,69,91,5
2013-04-27,f1006,1006,64,93,8
2013-04-27,g1007,1007,61,96,8
2013-04-27,h1008,1008,74,97,6
2013-04-27,i1009,1009,76,99,4
2013-04-27,j1010,1010,78,92,5
2013-04-28,a1001,1001,68,97,4
2013-04-28,b1002,1002,71,96,7
2013-04-28,c1003,1003,78,93,6
2013-04-28,d1004,1004,63,91,5
2013-04-28,e1005,1005,63,90,7
2013-04-28,f1006,1006,88,97,6
2013-04-28,g1007,1007,76,99,7
2013-04-28,h1008,1008,64,100,8
2013-04-28,i1009,1009,84,91,7
2013-04-28,j1010,1010,62,95,6
2013-04-29,a1001,1001,65,93,8
2013-04-29,b1002,1002,75,91,4
2013-04-29,c1003,1003,61,98,6
2013-04-29,d1004,1004,68,95,5
2013-04-29,e1005,1005,64,91,6
2013-04-29,f1006,1006,87,95,6
2013-04-29,g1007,1007,88,95,5
2013-04-29,h1008,1008,64,90,8
2013-04-29,i1009,1009,88,90,8
2013-04-29,j1010,1010,83,99,8
2013-04-30,a1001,1001,86,93,7
2013-04-30,b1002,1002,84,94,6
2013-04-30,c1003,1003,88,99,6
2013-04-30,d1004,1004,69,99,7
2013-04-30,e1005,1005,71,93,6
2013-04-30,f1006,1006,68,95,7
2013-04-30,g1007,1007,77,97,8
2013-04-30,h1008,1008,61,91,4
2013-04-30,i1009,1009,62,90,5
2013-04-30,j1010,1010,86,91,8
2013-05-01,a1001,1001,89,90,5
2013-05-01,b1002,1002,67,95,8
2013-05-01,c1003,1003,74,100,5
2013-05-01,d1004,1004,73,92,5
2013-05-01,e1005,1005,82,97,4
2013-05-01,f1006,1006,77,96,7
2013-05-01,g1007,1007,70,90,8
2013-05-01,h1008,1008,78,97,7
2013-05-01,i1009,1009,77,100,6
2013-05-01,j1010,1010,67,97,5
2013-05-02,a1001,1001,74,92,8
2013-05-02,b1002,1002,76,96,8
2013-05-02,c1003,1003,77,96,5
2013-05-02,d1004,1004,86,99,5
2013-05-02,e1005,1005,67,99,4
2013-05-02,f1006,1006,61,92,4
2013-05-02,g1007,1007,77,90,4
2013-05-02,h1008,1008,66,95,5
2013-05-02,i1009,1009,85,93,8
2013-05-02,j1010,1010,67,96,8
2013-05-03,a1001,1001,73,100,6
2013-05-03,b1002,1002,83,95,4
2013-05-03,c1003,1003,89,90,4
2013-05-03,d1004,1004,79,100,8
2013-05-03,e1005,1005,77,96,6
2013-05-03,f1006,1006,84,99,7
2013-05-03,g1007,1007,73,92,8
2013-05-03,h1008,1008,85,92,5
2013-05-03,i1009,1009,82,96,6
2013-05-03,j1010,1010,76,91,6
2013-05-04,a1001,1001,89,94,5
2013-05-04,b1002,1002,74,91,7
2013-05-04,c1003,1003,79,100,5
2013-05-04,d1004,1004,86,90,6
2013-05-04,e1005,1005,76,98,8
2013-05-04,f1006,1006,71,99,5
2013-05-04,g1007,1007,69,96,4
2013-05-04,h1008,1008,60,99,6
2013-05-04,i1009,1009,60,100,8
2013-05-04,j1010,1010,76,99,5
2013-05-05,a1001,1001,63,94,7
2013-05-05,b1002,1002,77,95,4
2013-05-05,c1003,1003,76,100,5
2013-05-05,d1004,1004,74,97,8
2013-05-05,e1005,1005,73,94,7
2013-05-05,f1006,1006,71,99,5
2013-05-05,g1007,1007,73,90,7
2013-05-05,h1008,1008,79,94,4
2013-05-05,i1009,1009,63,91,4
2013-05-05,j1010,1010,64,97,7
2013-05-06,a1001,1001,87,97,6
2013-05-06,b1002,1002,76,96,6
2013-05-06,c1003,1003,84,96,7
2013-05-06,d1004,1004,85,97,7
2013-05-06,e1005,1005,86,96,5
2013-05-06,f1006,1006,64,99,8
2013-05-06,g1007,1007,82,99,4
2013-05-06,h1008,1008,89,90,6
2013-05-06,i1009,1009,68,92,7
2013-05-06,j1010,1010,86,90,8
2013-05-07,a1001,1001,87,91,5
2013-05-07,b1002,1002,72,100,6
2013-05-07,c1003,1003,65,100,7
2013-05-07,d1004,1004,63,92,4
2013-05-07,e1005,1005,79,92,4
2013-05-07,f1006,1006,63,97,8
2013-05-07,g1007,1007,65,90,7
2013-05-07,h1008,1008,79,95,8
2013-05-07,i1009,1009,75,99,7
2013-05-07,j1010,1010,84,91,8
2013-05-08,a1001,1001,62,94,8
2013-05-08,b1002,1002,72,90,5
2013-05-08,c1003,1003,82,90,6
2013-05-08,d1004,1004,77,94,4
2013-05-08,e1005,1005,81,98,7
2013-05-08,f1006,1006,81,92,4
2013-05-08,g1007,1007,61,93,6
2013-05-08,h1008,1008,70,95,8
2013-05-08,i1009,1009,76,92,5
2013-05-08,j1010,1010,80,96,4
2013-05-09,a1001,1001,77,92,5
2013-05-09,b1002,1002,84,93,8
2013-05-09,c1003,1003,82,92,8
2013-05-09,d1004,1004,70,90,7
2013-05-09,e1005,1005,65,98,5
2013-05-09,f1006,1006,80,92,7
2013-05-09,g1007,1007,86,99,7
2013-05-09,h1008,1008,72,99,5
2013-05-09,i1009,1009,66,91,6
2013-05-09,j1010,1010,65,93,6
2013-05-10,a1001,1001,67,97,8
2013-05-10,b1002,1002,63,98,6
2013-05-10,c1003,1003,67,90,6
2013-05-10,d1004,1004,69,98,4
2013-05-10,e1005,1005,85,90,4
2013-05-10,f1006,1006,64,92,6
2013-05-10,g1007,1007,89,97,5
2013-05-10,h1008,1008,72,100,8
2013-05-10,i1009,1009,72,99,7
2013-05-10,j1010,1010,60,100,8
2013-05-11,a1001,1001,77,91,5
2013-05-11,b1002,1002,60,91,8
2013-05-11,c1003,1003,69,95,4
2013-05-11,d1004,1004,84,99,6
2013-05-11,e1005,1005,82,91,5
2013-05-11,f1006,1006,76,99,8
2013-05-11,g1007,1007,82,93,4
2013-05-11,h1008,1008,62,94,7
2013-05-11,i1009,1009,86,95,7
2013-05-11,j1010,1010,82,90,7
2013-05-12,a1001,1001,83,99,5
2013-05-12,b1002,1002,62,96,8
2013-05-12,c1003,1003,83,93,5
2013-05-12,d1004,1004,88,95,6
2013-05-12,e1005,1005,86,97,5
2013-05-12,f1006,1006,67,95,5
2013-05-12,g1007,1007,71,92,4
2013-05-12,h1008,1008,88,96,4
2013-05-12,i1009,1009,63,95,5
2013-05-12,j1010,1010,68,95,4
2013-05-13,a1001,1001,61,96,7
2013-05-13,b1002,1002,82,98,7
2013-05-13,c1003,1003,69,99,8
2013-05-13,d1004,1004,74,94,4
2013-05-13,e1005,1005,73,100,5
2013-05-13,f1006,1006,68,100,7
2013-05-13,g1007,1007,70,93,5
2013-05-13,h1008,1008,82,94,5
2013-05-13,i1009,1009,68,96,8
2013-05-13,j1010,1010,84,91,7
2013-05-14,a1001,1001,78,98,4
2013-05-14,b1002,1002,60,92,6
2013-05-14,c1003,1003,82,97,6
2013-05-14,d1004,1004,74,91,7
2013-05-14,e1005,1005,62,92,5
2013-05-14,f1006,1006,63,90,5
2013-05-14,g1007,1007,75,96,8
2013-05-14,h1008,1008,69,91,8
2013-05-14,i1009,1009,76,93,5
2013-05-14,j1010,1010,88,98,6
2013-05-15,a1001,1001,67,91,5
2013-05-15,b1002,1002,73,99,8
2013-05-15,c1003,1003,74,97,6
2013-05-15,d1004,1004,87,91,7
2013-05-15,e1005,1005,74,97,8
2013-05-15,f1006,1006,61,91,6
2013-05-15,g1007,1007,64,91,8
2013-05-15,h1008,1008,86,94,6
2013-05-15,i1009,1009,75,91,7
2013-05-15,j1010,1010,76,94,7
2013-05-16,a1001,1001,81,98,5
2013-05-16,b1002,1002,83,100,5
2013-05-16,c1003,1003,70,93,7
2013-05-16,d1004,1004,76,90,6
2013-05-16,e1005,1005,60,100,6
2013-05-16,f1006,1006,76,95,6
2013-05-16,g1007,1007,85,98,7
2013-05-16,h1008,1008,68,97,5
2013-05-16,i1009,1009,64,97,4
2013-05-16,j1010,1010,69,100,5
2013-05-17,a1001,1001,66,91,8
2013-05-17,b1002,1002,80,92,6
2013-05-17,c1003,1003,67,93,5
2013-05-17,d1004,1004,81,94,4
2013-05-17,e1005,1005,75,90,4
2013-05-17,f1006,1006,63,98,8
2013-05-17,g1007,1007,81,94,8
2013-05-17,h1008,1008,61,90,5
2013-05-17,i1009,1009,66,95,6
2013-05-17,j1010,1010,69,92,8
2013-05-18,a1001,1001,70,92,8
2013-05-18,b1002,1002,78,91,7
2013-05-18,c1003,1003,64,97,5
2013-05-18,d1004,1004,77,90,8
2013-05-18,e1005,1005,89,90,4
2013-05-18,f1006,1006,81,91,7
2013-05-18,g1007,1007,72,90,5
2013-05-18,h1008,1008,69,90,6
2013-05-18,i1009,1009,79,98,4
2013-05-18,j1010,1010,84,97,5
2013-05-19,a1001,1001,82,96,8
2013-05-19,b1002,1002,61,94,5
2013-05-19,c1003,1003,81,92,6
2013-05-19,d1004,1004,74,100,7
2013-05-19,e1005,1005,76,91,7
2013-05-19,f1006,1006,80,100,8
2013-05-19,g1007,1007,68,90,5
2013-05-19,h1008,1008,74,99,6
2013-05-19,i1009,1009,74,96,8
2013-05-19,j1010,1010,62,94,7
2013-05-20,a1001,1001,64,96,7
2013-05-20,b1002,1002,80,90,4
2013-05-20,c1003,1003,89,92,6
2013-05-20,d1004,1004,79,95,6
2013-05-20,e1005,1005,62,95,4
2013-05-20,f1006,1006,83,97,5
2013-05-20,g1007,1007,81,98,5
2013-05-20,h1008,1008,73,90,7
2013-05-20,i1009,1009,86,94,6
2013-05-20,j1010,1010,63,99,6
2013-05-21,a1001,1001,62,90,5
2013-05-21,b1002,1002,71,94,4
2013-05-21,c1003,1003,88,96,7
2013-05-21,d1004,1004,61,91,7
2013-05-21,e1005,1005,72,93,6
2013-05-21,f1006,1006,84,100,8
2013-05-21,g1007,1007,67,92,4
2013-05-21,h1008,1008,87,97,7
2013-05-21,i1009,1009,87,99,8
2013-05-21,j1010,1010,68,97,7
2013-05-22,a1001,1001,81,91,5
2013-05-22,b1002,1002,80,97,5
2013-05-22,c1003,1003,76,97,7
2013-05-22,d1004,1004,71,90,5
2013-05-22,e1005,1005,64,99,4
2013-05-22,f1006,1006,73,100,4
2013-05-22,g1007,1007,76,99,8
2013-05-22,h1008,1008,79,92,4
2013-05-22,i1009,1009,75,94,4
2013-05-22,j1010,1010,61,95,4
2013-05-23,a1001,1001,75,99,5
2013-05-23,b1002,1002,62,95,6
2013-05-23,c1003,1003,67,100,5
2013-05-23,d1004,1004,83,94,5
2013-05-23,e1005,1005,76,90,5
2013-05-23,f1006,1006,85,93,4
2013-05-23,g1007,1007,70,94,5
2013-05-23,h1008,1008,85,90,8
2013-05-23,i1009,1009,64,93,5
2013-05-23,j1010,1010,78,98,4
2013-05-24,a1001,1001,82,90,4
2013-05-24,b1002,1002,65,95,4
2013-05-24,c1003,1003,81,93,6
2013-05-24,d1004,1004,70,92,7
2013-05-24,e1005,1005,79,92,5
2013-05-24,f1006,1006,64,92,7
2013-05-24,g1007,1007,75,99,8
2013-05-24,h1008,1008,76,94,5
2013-05-24,i1009,1009,77,93,4
2013-05-24,j1010,1010,66,95,8
2013-05-25,a1001,1001,82,90,6
2013-05-25,b1002,1002,75,99,4
2013-05-25,c1003,1003,60,96,4
2013-05-25,d1004,1004,88,90,7
2013-05-25,e1005,1005,89,91,6
2013-05-25,f1006,1006,86,90,5
2013-05-25,g1007,1007,72,98,6
2013-05-25,h1008,1008,88,100,4
2013-05-25,i1009,1009,86,97,6
2013-05-25,j1010,1010,80,96,4
2013-05-26,a1001,1001,71,100,4
2013-05-26,b1002,1002,61,93,4
2013-05-26,c1003,1003,69,95,6
2013-05-26,d1004,1004,66,99,5
2013-05-26,e1005,1005,81,90,6
2013-05-26,f1006,1006,88,95,8
2013-05-26,g1007,1007,83,99,8
2013-05-26,h1008,1008,60,99,8
2013-05-26,i1009,1009,84,98,6
2013-05-26,j1010,1010,85,100,6
2013-05-27,a1001,1001,79,96,6
2013-05-27,b1002,1002,62,90,4
2013-05-27,c1003,1003,85,90,4
2013-05-27,d1004,1004,88,98,8
2013-05-27,e1005,1005,69,93,7
2013-05-27,f1006,1006,65,95,5
2013-05-27,g1007,1007,83,94,4
2013-05-27,h1008,1008,67,92,6
2013-05-27,i1009,1009,82,99,7
2013-05-27,j1010,1010,84,91,5
2013-05-28,a1001,1001,86,100,8
2013-05-28,b1002,1002,62,99,5
2013-05-28,c1003,1003,67,96,7
2013-05-28,d1004,1004,84,94,8
2013-05-28,e1005,1005,71,96,4
2013-05-28,f1006,1006,80,95,7
2013-05-28,g1007,1007,63,96,8
2013-05-28,h1008,1008,82,91,5
2013-05-28,i1009,1009,68,98,4
2013-05-28,j1010,1010,84,91,4
2013-05-29,a1001,1001,77,100,4
2013-05-29,b1002,1002,68,91,6
2013-05-29,c1003,1003,60,93,5
2013-05-29,d1004,1004,76,94,6
2013-05-29,e1005,1005,69,100,7
2013-05-29,f1006,1006,84,95,8
2013-05-29,g1007,1007,78,92,7
2013-05-29,h1008,1008,64,92,6
2013-05-29,i1009,1009,89,96,7
2013-05-29,j1010,1010,61,95,7
2013-05-30,a1001,1001,67,95,5
2013-05-30,b1002,1002,87,92,5
2013-05-30,c1003,1003,64,94,6
2013-05-30,d1004,1004,66,96,7
2013-05-30,e1005,1005,63,97,7
2013-05-30,f1006,1006,70,90,6
2013-05-30,g1007,1007,80,99,5
2013-05-30,h1008,1008,66,98,4
2013-05-30,i1009,1009,87,95,6
2013-05-30,j1010,1010,76,92,5
2013-05-31,a1001,1001,86,95,6
2013-05-31,b1002,1002,79,90,4
2013-05-31,c1003,1003,73,100,7
2013-05-31,d1004,1004,82,94,7
2013-05-31,e1005,1005,89,94,5
2013-05-31,f1006,1006,76,92,8
2013-05-31,g1007,1007,67,90,8
2013-05-31,h1008,1008,88,92,5
2013-05-31,i1009,1009,70,92,6
